date,year,month,month_name,day,day_of_week,day_name,week_of_year,quarter,season,is_weekend,is_us_holiday,us_holiday_name,is_thanksgiving_period,is_black_friday,is_black_friday_cyber_period,is_christmas_period,is_diwali_period,is_lunar_new_year_period,is_eid_period,is_holiday_season,fiscal_year,fiscal_quarter,fiscal_month
2024-06-23,2024,6,June,23,7,Sunday,25,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-24,2024,6,June,24,1,Monday,26,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-25,2024,6,June,25,2,Tuesday,26,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-26,2024,6,June,26,3,Wednesday,26,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-27,2024,6,June,27,4,Thursday,26,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-28,2024,6,June,28,5,Friday,26,2,Summer,0,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-29,2024,6,June,29,6,Saturday,26,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-06-30,2024,6,June,30,7,Sunday,26,2,Summer,1,0,,0,0,0,0,0,0,0,0,2024,2,6
2024-07-01,2024,7,July,1,1,Monday,27,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-02,2024,7,July,2,2,Tuesday,27,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-03,2024,7,July,3,3,Wednesday,27,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-04,2024,7,July,4,4,Thursday,27,3,Summer,0,1,Independence Day,0,0,0,0,0,0,0,0,2024,3,7
2024-07-05,2024,7,July,5,5,Friday,27,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-06,2024,7,July,6,6,Saturday,27,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-07,2024,7,July,7,7,Sunday,27,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-08,2024,7,July,8,1,Monday,28,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-09,2024,7,July,9,2,Tuesday,28,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-10,2024,7,July,10,3,Wednesday,28,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-11,2024,7,July,11,4,Thursday,28,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-12,2024,7,July,12,5,Friday,28,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-13,2024,7,July,13,6,Saturday,28,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-14,2024,7,July,14,7,Sunday,28,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-15,2024,7,July,15,1,Monday,29,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-16,2024,7,July,16,2,Tuesday,29,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-17,2024,7,July,17,3,Wednesday,29,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-18,2024,7,July,18,4,Thursday,29,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-19,2024,7,July,19,5,Friday,29,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-20,2024,7,July,20,6,Saturday,29,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-21,2024,7,July,21,7,Sunday,29,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-22,2024,7,July,22,1,Monday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-23,2024,7,July,23,2,Tuesday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-24,2024,7,July,24,3,Wednesday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-25,2024,7,July,25,4,Thursday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-26,2024,7,July,26,5,Friday,30,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-27,2024,7,July,27,6,Saturday,30,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-28,2024,7,July,28,7,Sunday,30,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-29,2024,7,July,29,1,Monday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-30,2024,7,July,30,2,Tuesday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-07-31,2024,7,July,31,3,Wednesday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,7
2024-08-01,2024,8,August,1,4,Thursday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-02,2024,8,August,2,5,Friday,31,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-03,2024,8,August,3,6,Saturday,31,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-04,2024,8,August,4,7,Sunday,31,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-05,2024,8,August,5,1,Monday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-06,2024,8,August,6,2,Tuesday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-07,2024,8,August,7,3,Wednesday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-08,2024,8,August,8,4,Thursday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-09,2024,8,August,9,5,Friday,32,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-10,2024,8,August,10,6,Saturday,32,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-11,2024,8,August,11,7,Sunday,32,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-12,2024,8,August,12,1,Monday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-13,2024,8,August,13,2,Tuesday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-14,2024,8,August,14,3,Wednesday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-15,2024,8,August,15,4,Thursday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-16,2024,8,August,16,5,Friday,33,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-17,2024,8,August,17,6,Saturday,33,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-18,2024,8,August,18,7,Sunday,33,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-19,2024,8,August,19,1,Monday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-20,2024,8,August,20,2,Tuesday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-21,2024,8,August,21,3,Wednesday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-22,2024,8,August,22,4,Thursday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-23,2024,8,August,23,5,Friday,34,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-24,2024,8,August,24,6,Saturday,34,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-25,2024,8,August,25,7,Sunday,34,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-26,2024,8,August,26,1,Monday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-27,2024,8,August,27,2,Tuesday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-28,2024,8,August,28,3,Wednesday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-29,2024,8,August,29,4,Thursday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-30,2024,8,August,30,5,Friday,35,3,Summer,0,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-08-31,2024,8,August,31,6,Saturday,35,3,Summer,1,0,,0,0,0,0,0,0,0,0,2024,3,8
2024-09-01,2024,9,September,1,7,Sunday,35,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-02,2024,9,September,2,1,Monday,36,3,Fall,0,1,Labor Day,0,0,0,0,0,0,0,0,2024,3,9
2024-09-03,2024,9,September,3,2,Tuesday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-04,2024,9,September,4,3,Wednesday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-05,2024,9,September,5,4,Thursday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-06,2024,9,September,6,5,Friday,36,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-07,2024,9,September,7,6,Saturday,36,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-08,2024,9,September,8,7,Sunday,36,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-09,2024,9,September,9,1,Monday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-10,2024,9,September,10,2,Tuesday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-11,2024,9,September,11,3,Wednesday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-12,2024,9,September,12,4,Thursday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-13,2024,9,September,13,5,Friday,37,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-14,2024,9,September,14,6,Saturday,37,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-15,2024,9,September,15,7,Sunday,37,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-16,2024,9,September,16,1,Monday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-17,2024,9,September,17,2,Tuesday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-18,2024,9,September,18,3,Wednesday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-19,2024,9,September,19,4,Thursday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-20,2024,9,September,20,5,Friday,38,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-21,2024,9,September,21,6,Saturday,38,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-22,2024,9,September,22,7,Sunday,38,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-23,2024,9,September,23,1,Monday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-24,2024,9,September,24,2,Tuesday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-25,2024,9,September,25,3,Wednesday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-26,2024,9,September,26,4,Thursday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-27,2024,9,September,27,5,Friday,39,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-28,2024,9,September,28,6,Saturday,39,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-29,2024,9,September,29,7,Sunday,39,3,Fall,1,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-09-30,2024,9,September,30,1,Monday,40,3,Fall,0,0,,0,0,0,0,0,0,0,0,2024,3,9
2024-10-01,2024,10,October,1,2,Tuesday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-02,2024,10,October,2,3,Wednesday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-03,2024,10,October,3,4,Thursday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-04,2024,10,October,4,5,Friday,40,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-05,2024,10,October,5,6,Saturday,40,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-06,2024,10,October,6,7,Sunday,40,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-07,2024,10,October,7,1,Monday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-08,2024,10,October,8,2,Tuesday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-09,2024,10,October,9,3,Wednesday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-10,2024,10,October,10,4,Thursday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-11,2024,10,October,11,5,Friday,41,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-12,2024,10,October,12,6,Saturday,41,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-13,2024,10,October,13,7,Sunday,41,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-14,2024,10,October,14,1,Monday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-15,2024,10,October,15,2,Tuesday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-16,2024,10,October,16,3,Wednesday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-17,2024,10,October,17,4,Thursday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-18,2024,10,October,18,5,Friday,42,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-19,2024,10,October,19,6,Saturday,42,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-20,2024,10,October,20,7,Sunday,42,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-21,2024,10,October,21,1,Monday,43,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-22,2024,10,October,22,2,Tuesday,43,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-23,2024,10,October,23,3,Wednesday,43,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-24,2024,10,October,24,4,Thursday,43,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-25,2024,10,October,25,5,Friday,43,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-26,2024,10,October,26,6,Saturday,43,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-27,2024,10,October,27,7,Sunday,43,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-28,2024,10,October,28,1,Monday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-29,2024,10,October,29,2,Tuesday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-30,2024,10,October,30,3,Wednesday,44,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,10
2024-10-31,2024,10,October,31,4,Thursday,44,4,Fall,0,0,,0,0,0,0,1,0,0,0,2024,4,10
2024-11-01,2024,11,November,1,5,Friday,44,4,Fall,0,0,,0,0,0,0,1,0,0,0,2024,4,11
2024-11-02,2024,11,November,2,6,Saturday,44,4,Fall,1,0,,0,0,0,0,1,0,0,0,2024,4,11
2024-11-03,2024,11,November,3,7,Sunday,44,4,Fall,1,0,,0,0,0,0,1,0,0,0,2024,4,11
2024-11-04,2024,11,November,4,1,Monday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-05,2024,11,November,5,2,Tuesday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-06,2024,11,November,6,3,Wednesday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-07,2024,11,November,7,4,Thursday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-08,2024,11,November,8,5,Friday,45,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-09,2024,11,November,9,6,Saturday,45,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-10,2024,11,November,10,7,Sunday,45,4,Fall,1,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-11,2024,11,November,11,1,Monday,46,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-12,2024,11,November,12,2,Tuesday,46,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-13,2024,11,November,13,3,Wednesday,46,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-14,2024,11,November,14,4,Thursday,46,4,Fall,0,0,,0,0,0,0,0,0,0,0,2024,4,11
2024-11-15,2024,11,November,15,5,Friday,46,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-16,2024,11,November,16,6,Saturday,46,4,Fall,1,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-17,2024,11,November,17,7,Sunday,46,4,Fall,1,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-18,2024,11,November,18,1,Monday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-19,2024,11,November,19,2,Tuesday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-20,2024,11,November,20,3,Wednesday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-21,2024,11,November,21,4,Thursday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-22,2024,11,November,22,5,Friday,47,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-23,2024,11,November,23,6,Saturday,47,4,Fall,1,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-24,2024,11,November,24,7,Sunday,47,4,Fall,1,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-25,2024,11,November,25,1,Monday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-26,2024,11,November,26,2,Tuesday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-27,2024,11,November,27,3,Wednesday,48,4,Fall,0,0,,0,0,0,0,0,0,0,1,2024,4,11
2024-11-28,2024,11,November,28,4,Thursday,48,4,Fall,0,1,Thanksgiving,1,0,0,0,0,0,0,1,2024,4,11
2024-11-29,2024,11,November,29,5,Friday,48,4,Fall,0,0,,1,1,1,0,0,0,0,1,2024,4,11
2024-11-30,2024,11,November,30,6,Saturday,48,4,Fall,1,0,,1,0,1,0,0,0,0,1,2024,4,11
2024-12-01,2024,12,December,1,7,Sunday,48,4,Winter,1,0,,0,0,1,0,0,0,0,1,2024,4,12
2024-12-02,2024,12,December,2,1,Monday,49,4,Winter,0,0,,0,0,1,0,0,0,0,1,2024,4,12
2024-12-03,2024,12,December,3,2,Tuesday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-04,2024,12,December,4,3,Wednesday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-05,2024,12,December,5,4,Thursday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-06,2024,12,December,6,5,Friday,49,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-07,2024,12,December,7,6,Saturday,49,4,Winter,1,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-08,2024,12,December,8,7,Sunday,49,4,Winter,1,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-09,2024,12,December,9,1,Monday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-10,2024,12,December,10,2,Tuesday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-11,2024,12,December,11,3,Wednesday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-12,2024,12,December,12,4,Thursday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-13,2024,12,December,13,5,Friday,50,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-14,2024,12,December,14,6,Saturday,50,4,Winter,1,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-15,2024,12,December,15,7,Sunday,50,4,Winter,1,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-16,2024,12,December,16,1,Monday,51,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-17,2024,12,December,17,2,Tuesday,51,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-18,2024,12,December,18,3,Wednesday,51,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-19,2024,12,December,19,4,Thursday,51,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-20,2024,12,December,20,5,Friday,51,4,Winter,0,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-21,2024,12,December,21,6,Saturday,51,4,Winter,1,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-22,2024,12,December,22,7,Sunday,51,4,Winter,1,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-23,2024,12,December,23,1,Monday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-24,2024,12,December,24,2,Tuesday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-25,2024,12,December,25,3,Wednesday,52,4,Winter,0,1,Christmas,0,0,0,1,0,0,0,1,2024,4,12
2024-12-26,2024,12,December,26,4,Thursday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-27,2024,12,December,27,5,Friday,52,4,Winter,0,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-28,2024,12,December,28,6,Saturday,52,4,Winter,1,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-29,2024,12,December,29,7,Sunday,52,4,Winter,1,0,,0,0,0,1,0,0,0,1,2024,4,12
2024-12-30,2024,12,December,30,1,Monday,1,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
2024-12-31,2024,12,December,31,2,Tuesday,1,4,Winter,0,0,,0,0,0,0,0,0,0,1,2024,4,12
