product_id,category,subcategory,unit_cost,list_price
P07962,Baby,Diapers,288.11,567.45
P07963,Electronics,Audio,13.95,21.57
P07964,Beauty,Haircare,374.77,508.72
P07965,Electronics,Gaming,832.65,1394.55
P07966,Clothing,Men,99.81,167.42
P07967,Baby,Feeding,540.23,1337.47
P07968,Toys,Collectibles,15.24,24.58
P07969,Office,Supplies,635.76,1230.08
P07970,Home,Furniture,636.84,861.35
P07971,Grocery,Fresh,433.79,922.32
P07972,Home,Bedding,438.04,659.85
P07973,Sports,Fitness,353.57,736.66
P07974,Baby,Clothing,383.39,679.34
P07975,Grocery,Frozen,823.09,1050.64
P07976,Grocery,Frozen,768.92,969.89
P07977,Home,Storage,782.7,1423.91
P07978,Beauty,Haircare,792.06,1107.31
P07979,Grocery,Frozen,868.65,1211.47
P07980,Baby,Feeding,3.97,7.07
P07981,Sports,Team Sports,290.84,655.26
P07982,Office,Electronics,379.19,1058.82
P07983,Home,Furniture,244.8,362.59
P07984,Beauty,Fragrance,826.28,1185.01
P07985,Clothing,Men,75.0,184.3
P07986,Office,Furniture,414.68,1101.89
P07987,Electronics,Gaming,207.14,264.04
P07988,Grocery,Beverages,361.58,622.95
P07989,Beauty,Skincare,1099.96,1492.28
P07990,Electronics,Gaming,404.02,706.4
P07991,Electronics,Audio,878.42,1293.05
P07992,Sports,Team Sports,324.95,544.82
P07993,Clothing,Women,781.39,1069.84
P07994,Grocery,Frozen,339.32,583.74
P07995,Beauty,Skincare,1019.55,1352.53
P07996,Clothing,Men,357.36,938.88
P07997,Sports,Team Sports,874.22,1370.45
P07998,Clothing,Kids,441.87,652.37
P07999,Office,Furniture,24.18,41.52
P08000,Home,Furniture,188.78,252.62
P08001,Beauty,Haircare,344.14,456.75
P08002,Home,Decor,574.64,964.43
P08003,Sports,Outdoor,852.95,1479.33
P08004,Clothing,Men,957.26,1254.03
P08005,Baby,Feeding,630.38,1225.11
P08006,Beauty,Makeup,352.78,670.81
P08007,Grocery,Frozen,32.59,64.96
P08008,Clothing,Shoes,375.46,1041.64
P08009,Toys,Board Games,700.57,1336.26
P08010,Baby,Diapers,502.21,660.62
P08011,Electronics,TV & Video,372.75,619.72
P08012,Clothing,Athleisure,416.97,1153.42
P08013,Toys,Kids Toys,798.19,1117.05
P08014,Baby,Clothing,419.82,665.87
P08015,Office,Electronics,335.28,497.37
P08016,Clothing,Men,540.74,1348.81
P08017,Beauty,Haircare,636.56,1027.68
P08018,Electronics,Computers,20.47,32.17
P08019,Toys,Board Games,752.75,1482.87
P08020,Home,Storage,321.49,757.53
P08021,Clothing,Shoes,567.56,833.72
P08022,Baby,Gear,59.65,155.83
P08023,Electronics,Gaming,151.39,269.65
P08024,Sports,Fitness,531.79,965.92
P08025,Sports,Cycling,342.41,568.65
P08026,Electronics,TV & Video,288.89,657.92
P08027,Home,Kitchen,706.64,1069.71
P08028,Electronics,TV & Video,715.31,1230.55
P08029,Grocery,Frozen,947.73,1420.7
P08030,Baby,Clothing,730.62,1443.46
P08031,Sports,Outdoor,178.02,248.94
P08032,Office,Electronics,448.34,752.6
P08033,Grocery,Beverages,780.78,1332.05
P08034,Baby,Diapers,481.23,683.8
P08035,Electronics,TV & Video,311.21,454.21
P08036,Electronics,Smart Home,495.36,825.43
P08037,Grocery,Snacks,637.38,1318.21
P08038,Grocery,Fresh,376.3,679.63
P08039,Toys,Collectibles,469.12,1291.47
P08040,Toys,Collectibles,721.83,1048.3
P08041,Home,Storage,298.84,714.36
P08042,Home,Kitchen,91.25,189.34
P08043,Clothing,Women,312.12,735.47
P08044,Toys,STEM Toys,479.91,947.1
P08045,Toys,Kids Toys,726.83,1347.01
P08046,Grocery,Beverages,413.87,756.54
P08047,Beauty,Haircare,853.9,1072.41
P08048,Office,Furniture,424.74,890.94
P08049,Electronics,Gaming,269.09,580.22
P08050,Sports,Fitness,577.45,912.82
P08051,Beauty,Fragrance,562.39,1155.44
P08052,Beauty,Makeup,882.74,1121.88
P08053,Office,Supplies,296.64,524.53
P08054,Beauty,Skincare,192.57,360.87
P08055,Toys,Collectibles,64.01,94.08
P08056,Sports,Fitness,474.68,1035.94
P08057,Electronics,TV & Video,365.85,1004.8
P08058,Grocery,Pantry,186.49,426.88
P08059,Toys,STEM Toys,67.08,124.76
P08060,Clothing,Kids,617.95,1082.84
P08061,Toys,STEM Toys,578.01,760.54
P08062,Home,Bedding,102.36,244.62
P08063,Home,Kitchen,137.52,325.48
P08064,Grocery,Frozen,265.92,370.14
P08065,Toys,Kids Toys,776.44,1486.55
P08066,Beauty,Haircare,861.61,1378.92
P08067,Home,Furniture,506.14,1099.1
P08068,Sports,Fitness,769.89,1338.62
P08069,Grocery,Snacks,193.42,366.14
P08070,Baby,Feeding,198.97,419.14
P08071,Clothing,Kids,922.69,1429.63
P08072,Baby,Gear,20.06,45.34
P08073,Electronics,Phones,514.05,908.78
P08074,Electronics,Phones,645.61,1113.51
P08075,Sports,Fitness,368.97,681.18
P08076,Office,Electronics,16.22,31.89
P08077,Baby,Diapers,809.79,1017.87
P08078,Grocery,Snacks,944.17,1398.66
P08079,Toys,Collectibles,941.55,1300.32
P08080,Electronics,Gaming,816.6,1422.53
P08081,Clothing,Kids,823.44,1420.49
P08082,Home,Furniture,447.23,807.78
P08083,Home,Decor,564.47,985.08
P08084,Sports,Cycling,90.69,182.77
P08085,Baby,Feeding,754.24,1113.19
P08086,Office,Supplies,131.24,225.73
P08087,Electronics,Computers,347.25,564.12
P08088,Sports,Outdoor,408.83,778.78
P08089,Office,Accessories,401.71,779.48
P08090,Clothing,Shoes,392.03,958.35
P08091,Baby,Feeding,71.09,112.65
P08092,Beauty,Skincare,535.11,714.07
P08093,Clothing,Shoes,625.67,1339.25
P08094,Sports,Fitness,373.85,584.25
P08095,Sports,Outdoor,10.44,16.76
P08096,Clothing,Kids,359.69,728.38
P08097,Sports,Cycling,107.01,194.08
P08098,Electronics,Computers,465.11,1208.91
P08099,Electronics,Gaming,911.51,1404.61
P08100,Baby,Gear,625.81,1496.65
P08101,Toys,Collectibles,654.32,1452.05
P08102,Sports,Fitness,145.48,320.65
P08103,Home,Bedding,422.96,849.55
P08104,Toys,STEM Toys,348.68,461.58
P08105,Baby,Diapers,853.17,1486.71
P08106,Electronics,TV & Video,55.29,147.64
P08107,Office,Furniture,301.64,439.95
P08108,Beauty,Fragrance,248.79,584.53
P08109,Sports,Team Sports,606.17,1255.68
P08110,Beauty,Haircare,408.88,878.76
P08111,Sports,Fitness,99.05,242.1
P08112,Electronics,Computers,267.4,374.34
P08113,Office,Furniture,576.09,1171.99
P08114,Office,Supplies,733.69,979.67
P08115,Clothing,Women,138.72,390.24
P08116,Home,Bath,593.6,1113.21
P08117,Baby,Gear,782.14,1311.72
P08118,Grocery,Fresh,518.61,988.44
P08119,Grocery,Snacks,706.18,1231.18
P08120,Sports,Outdoor,26.94,66.6
P08121,Baby,Gear,344.78,706.58
P08122,Baby,Gear,505.68,991.32
P08123,Grocery,Beverages,107.3,150.23
P08124,Grocery,Pantry,337.75,956.94
P08125,Baby,Gear,132.94,223.38
P08126,Clothing,Women,603.11,962.52
P08127,Sports,Fitness,531.39,725.82
P08128,Baby,Clothing,165.56,418.94
P08129,Electronics,Gaming,393.79,1038.59
P08130,Home,Bath,556.78,1409.49
P08131,Home,Furniture,217.13,486.58
P08132,Toys,Kids Toys,583.95,1151.69
P08133,Toys,Board Games,963.43,1228.77
P08134,Sports,Team Sports,671.83,1087.96
P08135,Home,Decor,220.29,293.68
P08136,Toys,Board Games,249.05,546.98
P08137,Toys,Kids Toys,890.78,1349.02
P08138,Sports,Team Sports,102.3,141.28
P08139,Clothing,Women,529.42,1307.98
P08140,Electronics,Smart Home,221.04,603.1
P08141,Grocery,Snacks,109.72,274.89
P08142,Electronics,Computers,247.68,418.44
P08143,Grocery,Beverages,170.15,429.69
P08144,Sports,Cycling,38.78,100.02
P08145,Clothing,Shoes,269.48,683.82
P08146,Grocery,Frozen,212.2,440.3
P08147,Toys,STEM Toys,341.9,493.5
P08148,Clothing,Women,633.89,1037.27
P08149,Toys,Board Games,227.06,294.05
P08150,Sports,Cycling,151.08,390.61
P08151,Grocery,Snacks,420.47,1017.64
P08152,Home,Furniture,948.91,1255.78
P08153,Sports,Outdoor,746.62,1003.6
P08154,Baby,Diapers,143.72,190.07
P08155,Clothing,Kids,164.66,324.88
P08156,Baby,Feeding,32.76,54.63
P08157,Toys,Board Games,403.2,517.84
P08158,Baby,Clothing,598.23,890.23
P08159,Office,Furniture,62.73,101.48
P08160,Toys,Board Games,390.57,587.05
P08161,Toys,Kids Toys,354.37,944.65
P08162,Sports,Outdoor,186.15,346.76
P08163,Beauty,Makeup,714.97,1196.01
P08164,Home,Storage,228.37,402.32
P08165,Electronics,Audio,916.23,1229.56
P08166,Grocery,Fresh,763.79,1075.31
P08167,Beauty,Personal Care,437.9,868.73
P08168,Clothing,Men,711.89,1263.92
P08169,Grocery,Pantry,782.0,997.51
P08170,Beauty,Makeup,353.25,546.59
P08171,Clothing,Shoes,522.37,1301.3
P08172,Beauty,Personal Care,396.36,1067.41
P08173,Beauty,Fragrance,487.8,1278.92
P08174,Home,Bath,961.77,1386.72
P08175,Clothing,Athleisure,180.94,250.67
P08176,Toys,Board Games,115.56,229.79
P08177,Electronics,Audio,173.85,339.29
P08178,Office,Electronics,531.94,917.8
P08179,Clothing,Men,760.69,1162.56
P08180,Toys,Collectibles,17.63,36.99
P08181,Grocery,Frozen,775.85,1196.25
P08182,Home,Kitchen,829.58,1419.53
P08183,Office,Furniture,471.42,602.06
P08184,Electronics,TV & Video,805.44,1247.07
P08185,Home,Kitchen,126.53,274.78
P08186,Home,Bath,377.56,663.66
P08187,Toys,Board Games,693.74,1165.6
P08188,Office,Furniture,599.09,971.17
P08189,Baby,Feeding,379.44,685.97
P08190,Sports,Cycling,390.66,499.41
P08191,Home,Bath,649.78,1243.91
P08192,Toys,Board Games,291.1,675.84
P08193,Clothing,Athleisure,339.34,672.04
P08194,Clothing,Kids,877.1,1330.33
P08195,Office,Electronics,411.85,1146.63
P08196,Electronics,Computers,286.06,386.53
P08197,Baby,Clothing,193.15,537.4
P08198,Electronics,Phones,670.51,1095.23
P08199,Sports,Fitness,381.67,711.46
P08200,Baby,Gear,644.18,1084.95
P08201,Clothing,Kids,531.09,1103.49
P08202,Toys,Board Games,71.68,198.09
P08203,Grocery,Fresh,662.33,1355.56
P08204,Beauty,Personal Care,557.03,879.58
P08205,Beauty,Personal Care,794.58,1446.17
P08206,Clothing,Men,384.37,992.92
P08207,Home,Storage,287.9,576.17
P08208,Baby,Diapers,723.45,1375.66
P08209,Toys,Kids Toys,415.32,971.72
P08210,Electronics,Phones,266.05,514.9
P08211,Toys,STEM Toys,380.93,1086.93
P08212,Grocery,Pantry,261.24,408.82
P08213,Clothing,Shoes,1095.49,1461.16
P08214,Toys,Collectibles,76.45,136.65
P08215,Grocery,Snacks,83.7,179.51
P08216,Clothing,Shoes,153.67,377.96
P08217,Grocery,Beverages,922.87,1199.32
P08218,Grocery,Frozen,337.97,532.76
P08219,Beauty,Skincare,439.23,846.15
P08220,Beauty,Personal Care,315.02,472.07
P08221,Sports,Fitness,334.27,588.54
P08222,Grocery,Beverages,467.07,701.8
P08223,Sports,Team Sports,802.29,1221.2
P08224,Grocery,Frozen,889.08,1153.28
P08225,Sports,Fitness,356.66,481.84
P08226,Home,Storage,86.84,141.43
P08227,Baby,Diapers,757.68,1278.69
P08228,Electronics,TV & Video,751.38,1423.37
P08229,Baby,Gear,435.38,870.33
P08230,Baby,Diapers,216.7,340.0
P08231,Home,Bedding,1006.26,1278.32
P08232,Toys,Collectibles,855.09,1285.97
P08233,Sports,Outdoor,48.32,66.96
P08234,Sports,Outdoor,263.2,446.87
P08235,Office,Furniture,511.98,1118.51
P08236,Toys,Collectibles,889.01,1439.6
P08237,Toys,Collectibles,910.29,1304.08
P08238,Office,Supplies,28.07,39.65
P08239,Beauty,Skincare,358.89,621.83
P08240,Sports,Cycling,116.65,283.2
P08241,Toys,Kids Toys,703.35,1256.81
P08242,Sports,Team Sports,976.38,1470.87
P08243,Grocery,Snacks,483.21,775.7
P08244,Grocery,Frozen,421.82,833.67
P08245,Baby,Clothing,556.49,937.03
P08246,Electronics,Smart Home,1086.41,1431.1
P08247,Baby,Diapers,662.78,1124.23
P08248,Sports,Team Sports,786.99,1288.4
P08249,Toys,STEM Toys,45.0,78.93
P08250,Baby,Feeding,193.96,259.79
P08251,Beauty,Haircare,243.82,388.33
P08252,Office,Accessories,729.41,1108.92
P08253,Toys,Board Games,528.76,976.42
P08254,Sports,Outdoor,792.41,1298.88
P08255,Electronics,Gaming,398.57,642.52
P08256,Toys,STEM Toys,672.25,922.31
P08257,Clothing,Women,58.36,146.65
P08258,Electronics,Computers,415.81,658.63
P08259,Baby,Clothing,247.27,559.02
P08260,Baby,Gear,870.92,1480.52
P08261,Baby,Feeding,159.32,411.57
P08262,Office,Supplies,37.96,90.62
P08263,Sports,Outdoor,22.82,58.8
P08264,Clothing,Men,447.18,641.08
P08265,Grocery,Beverages,241.63,595.11
P08266,Grocery,Fresh,688.86,902.33
P08267,Sports,Outdoor,488.29,784.16
P08268,Baby,Gear,710.33,940.4
P08269,Baby,Clothing,736.05,954.91
P08270,Grocery,Beverages,125.05,160.73
P08271,Beauty,Skincare,258.92,402.06
P08272,Office,Supplies,132.82,211.02
P08273,Electronics,Gaming,282.48,396.19
P08274,Clothing,Women,449.5,750.69
P08275,Grocery,Frozen,359.3,475.05
P08276,Sports,Outdoor,573.77,1070.68
P08277,Office,Electronics,280.39,611.52
P08278,Beauty,Personal Care,1111.83,1474.13
P08279,Home,Bath,26.34,35.6
P08280,Office,Supplies,559.31,758.72
P08281,Toys,STEM Toys,267.75,476.19
P08282,Baby,Diapers,118.24,256.54
P08283,Office,Supplies,1042.09,1441.41
P08284,Office,Supplies,68.22,98.02
P08285,Office,Furniture,552.82,1088.22
P08286,Clothing,Women,96.01,157.71
P08287,Clothing,Shoes,545.33,721.74
P08288,Home,Bath,711.38,951.78
P08289,Home,Bedding,1134.07,1437.52
P08290,Clothing,Men,352.82,632.25
P08291,Grocery,Pantry,775.22,1144.88
P08292,Home,Decor,812.39,1272.94
P08293,Beauty,Makeup,576.02,758.95
P08294,Toys,Board Games,704.91,1318.68
P08295,Home,Decor,914.22,1178.66
P08296,Grocery,Fresh,846.77,1085.3
P08297,Electronics,Phones,616.95,981.33
P08298,Office,Accessories,340.52,725.66
P08299,Electronics,Phones,475.12,961.53
P08300,Grocery,Beverages,767.9,1275.88
P08301,Home,Bath,335.7,573.32
P08302,Office,Furniture,307.89,636.23
P08303,Sports,Team Sports,1045.51,1435.61
P08304,Clothing,Kids,245.48,442.33
P08305,Clothing,Men,1058.25,1421.12
P08306,Sports,Fitness,141.46,403.56
P08307,Office,Electronics,127.28,223.74
P08308,Electronics,Computers,379.94,495.13
P08309,Sports,Team Sports,209.12,475.04
P08310,Baby,Gear,533.02,737.66
P08311,Home,Bedding,291.26,449.9
P08312,Home,Kitchen,674.85,1010.51
P08313,Toys,Kids Toys,138.81,304.44
P08314,Grocery,Snacks,1016.23,1347.05
P08315,Sports,Fitness,331.86,840.64
P08316,Sports,Outdoor,193.61,413.77
P08317,Electronics,Computers,60.7,165.39
P08318,Office,Electronics,303.77,698.94
P08319,Grocery,Fresh,738.46,1134.59
P08320,Beauty,Skincare,46.21,62.55
P08321,Beauty,Personal Care,777.89,972.56
P08322,Sports,Team Sports,804.79,1053.08
P08323,Toys,Collectibles,1016.87,1348.4
P08324,Grocery,Fresh,802.6,1068.66
P08325,Toys,Kids Toys,783.17,1017.44
P08326,Clothing,Shoes,748.51,1109.26
P08327,Grocery,Pantry,121.08,171.71
P08328,Baby,Feeding,1166.9,1473.81
P08329,Grocery,Fresh,703.83,1486.96
P08330,Clothing,Athleisure,469.81,637.55
P08331,Office,Accessories,555.7,1185.71
P08332,Toys,Collectibles,111.08,181.88
P08333,Home,Kitchen,190.97,300.68
P08334,Toys,Collectibles,711.37,913.81
P08335,Electronics,Phones,336.5,581.1
P08336,Home,Storage,601.18,1410.69
P08337,Toys,STEM Toys,81.76,193.07
P08338,Electronics,TV & Video,493.89,984.57
P08339,Baby,Feeding,160.23,381.78
P08340,Grocery,Fresh,599.55,898.64
P08341,Baby,Gear,445.42,758.31
P08342,Clothing,Women,47.31,90.64
P08343,Electronics,Gaming,738.95,1455.83
P08344,Clothing,Kids,383.85,795.01
P08345,Clothing,Shoes,353.23,453.93
P08346,Toys,STEM Toys,48.79,62.67
P08347,Clothing,Athleisure,71.54,104.82
P08348,Office,Electronics,368.88,762.9
P08349,Beauty,Personal Care,128.81,363.36
P08350,Grocery,Fresh,509.24,875.1
P08351,Office,Electronics,1069.09,1419.84
P08352,Grocery,Snacks,258.27,367.57
P08353,Toys,Board Games,83.73,201.56
P08354,Toys,Collectibles,648.38,1495.62
P08355,Toys,Kids Toys,1011.62,1350.17
P08356,Toys,Kids Toys,61.99,89.26
P08357,Baby,Diapers,265.91,620.93
P08358,Sports,Team Sports,172.16,234.22
P08359,Sports,Team Sports,752.92,1306.5
P08360,Electronics,Computers,2.4,4.24
P08361,Home,Kitchen,101.48,130.7
P08362,Baby,Diapers,527.14,1226.41
P08363,Grocery,Beverages,792.69,1020.22
P08364,Grocery,Snacks,718.92,1001.56
P08365,Grocery,Beverages,281.58,708.21
P08366,Home,Bedding,791.33,1241.38
P08367,Beauty,Skincare,269.47,456.45
P08368,Baby,Clothing,808.53,1493.1
P08369,Electronics,Phones,641.05,969.13
P08370,Toys,Kids Toys,105.83,290.75
P08371,Office,Furniture,8.52,19.88
P08372,Grocery,Frozen,234.52,299.46
P08373,Electronics,Gaming,138.06,251.71
P08374,Toys,STEM Toys,251.94,330.7
P08375,Baby,Diapers,108.85,223.04
P08376,Sports,Fitness,1166.2,1486.7
P08377,Electronics,Phones,34.19,43.77
P08378,Office,Accessories,1033.35,1403.03
P08379,Sports,Cycling,993.42,1437.46
P08380,Baby,Clothing,241.32,495.05
P08381,Grocery,Frozen,308.25,433.43
P08382,Electronics,TV & Video,625.64,956.24
P08383,Beauty,Personal Care,730.47,1203.05
P08384,Toys,STEM Toys,138.66,367.61
P08385,Baby,Diapers,101.21,263.11
P08386,Home,Storage,92.42,172.33
P08387,Clothing,Kids,464.19,1231.55
P08388,Home,Bedding,235.56,519.21
P08389,Electronics,Phones,560.01,1403.93
P08390,Clothing,Men,322.12,460.36
P08391,Toys,STEM Toys,299.13,807.69
P08392,Beauty,Haircare,705.85,1337.91
P08393,Office,Accessories,144.99,220.76
P08394,Grocery,Pantry,288.58,736.23
P08395,Home,Storage,13.71,27.18
P08396,Home,Bedding,654.64,1349.36
P08397,Beauty,Personal Care,7.95,14.99
P08398,Sports,Cycling,305.02,467.76
P08399,Toys,STEM Toys,735.54,1245.23
P08400,Clothing,Women,361.16,658.73
P08401,Baby,Gear,486.58,924.41
P08402,Clothing,Kids,736.53,1494.72
P08403,Baby,Feeding,488.48,785.97
P08404,Sports,Fitness,363.74,875.02
P08405,Baby,Gear,83.79,140.16
P08406,Clothing,Women,86.24,142.83
P08407,Sports,Team Sports,340.44,543.46
P08408,Clothing,Kids,811.76,1449.18
P08409,Beauty,Skincare,534.08,1291.79
P08410,Home,Bath,382.83,703.54
P08411,Office,Supplies,332.98,612.73
P08412,Beauty,Skincare,640.76,1112.79
P08413,Baby,Gear,27.51,76.29
P08414,Beauty,Haircare,178.18,313.24
P08415,Beauty,Personal Care,592.38,822.55
P08416,Electronics,Gaming,125.33,328.44
P08417,Toys,Kids Toys,458.56,1066.3
P08418,Clothing,Kids,70.66,91.18
P08419,Grocery,Fresh,837.9,1344.4
P08420,Home,Storage,378.04,828.99
P08421,Home,Bedding,1117.94,1413.11
P08422,Clothing,Men,701.02,1361.05
P08423,Home,Bath,359.49,536.98
P08424,Sports,Team Sports,137.34,279.02
P08425,Home,Bedding,353.35,763.12
P08426,Electronics,Computers,631.08,1159.67
P08427,Grocery,Pantry,384.75,904.39
P08428,Toys,Kids Toys,1009.29,1436.89
P08429,Beauty,Personal Care,335.03,481.36
P08430,Electronics,Phones,1169.04,1465.24
P08431,Clothing,Kids,707.5,1024.8
P08432,Electronics,Phones,47.53,109.4
P08433,Electronics,Phones,570.05,796.7
P08434,Electronics,Audio,72.03,119.76
P08435,Grocery,Pantry,501.87,1038.2
P08436,Office,Furniture,964.31,1224.85
P08437,Home,Bath,871.22,1118.86
P08438,Toys,Collectibles,1069.68,1477.16
P08439,Clothing,Men,263.35,752.13
P08440,Sports,Fitness,449.74,656.15
P08441,Office,Electronics,515.22,1270.61
P08442,Office,Accessories,1162.83,1479.26
P08443,Home,Kitchen,399.77,952.18
P08444,Sports,Fitness,76.67,120.44
P08445,Beauty,Personal Care,630.97,799.34
P08446,Electronics,Phones,140.29,198.28
P08447,Grocery,Pantry,382.67,839.58
P08448,Baby,Clothing,518.63,719.77
P08449,Home,Kitchen,413.8,930.77
P08450,Beauty,Haircare,240.93,557.86
P08451,Toys,Kids Toys,601.2,1241.9
P08452,Clothing,Kids,764.61,1075.93
P08453,Office,Accessories,324.1,471.19
P08454,Sports,Team Sports,552.64,1360.2
P08455,Home,Kitchen,158.08,250.65
P08456,Beauty,Skincare,136.12,297.65
P08457,Beauty,Skincare,317.45,600.43
P08458,Office,Electronics,769.03,1202.42
P08459,Sports,Team Sports,74.53,142.99
P08460,Grocery,Beverages,96.32,221.06
P08461,Sports,Team Sports,382.37,619.51
P08462,Electronics,Audio,625.48,1401.07
P08463,Home,Bedding,256.12,432.03
P08464,Beauty,Personal Care,276.8,433.18
P08465,Electronics,Audio,476.38,1145.8
P08466,Sports,Fitness,790.4,1006.8
P08467,Home,Furniture,240.64,467.6
P08468,Clothing,Kids,701.68,930.96
P08469,Home,Bedding,46.23,81.89
P08470,Home,Storage,507.05,1200.08
P08471,Office,Furniture,736.16,962.92
P08472,Electronics,TV & Video,686.84,898.99
P08473,Sports,Cycling,360.67,579.53
P08474,Toys,STEM Toys,399.82,750.66
P08475,Beauty,Personal Care,237.78,667.63
P08476,Sports,Team Sports,66.62,181.14
P08477,Sports,Team Sports,408.32,772.01
P08478,Baby,Diapers,37.52,86.58
P08479,Home,Storage,151.08,202.43
P08480,Office,Supplies,393.0,1034.99
P08481,Clothing,Athleisure,409.27,649.52
P08482,Sports,Cycling,95.99,255.67
P08483,Beauty,Haircare,347.52,988.0
P08484,Office,Electronics,339.66,446.05
P08485,Baby,Feeding,617.24,1357.68
P08486,Home,Bath,679.57,1163.46
P08487,Sports,Cycling,468.43,1289.27
P08488,Office,Furniture,445.68,1157.89
P08489,Home,Storage,224.35,453.99
P08490,Sports,Team Sports,379.28,1006.14
P08491,Sports,Fitness,396.28,693.57
P08492,Electronics,TV & Video,316.74,477.36
P08493,Home,Furniture,527.63,890.59
P08494,Sports,Outdoor,167.29,278.95
P08495,Home,Bedding,119.1,248.17
P08496,Grocery,Frozen,317.69,489.59
P08497,Beauty,Personal Care,555.31,1387.47
P08498,Baby,Diapers,492.98,911.95
P08499,Office,Furniture,671.44,1084.53
P08500,Beauty,Haircare,211.56,569.12
P08501,Sports,Fitness,358.7,1022.2
P08502,Clothing,Women,106.75,208.02
P08503,Baby,Feeding,961.44,1452.46
P08504,Grocery,Frozen,98.71,280.82
P08505,Home,Bedding,532.62,686.85
P08506,Office,Furniture,188.44,319.97
P08507,Electronics,Audio,613.79,1496.34
P08508,Clothing,Shoes,825.63,1442.41
P08509,Beauty,Makeup,517.89,893.14
P08510,Sports,Outdoor,733.18,1353.15
P08511,Office,Accessories,495.17,902.23
P08512,Beauty,Haircare,222.69,385.06
P08513,Electronics,Smart Home,504.33,1405.67
P08514,Electronics,Phones,767.65,1302.66
P08515,Baby,Clothing,158.63,386.19
P08516,Electronics,Audio,245.57,311.93
P08517,Electronics,Smart Home,458.16,1027.46
P08518,Home,Kitchen,748.45,1157.95
P08519,Electronics,Audio,289.33,529.74
P08520,Grocery,Snacks,949.38,1274.88
P08521,Home,Kitchen,729.5,993.51
P08522,Toys,Board Games,40.21,60.0
P08523,Clothing,Athleisure,295.83,543.98
P08524,Baby,Diapers,445.2,862.68
P08525,Clothing,Shoes,275.04,574.06
P08526,Sports,Outdoor,145.75,191.64
P08527,Baby,Gear,19.53,47.09
P08528,Toys,Board Games,642.02,899.69
P08529,Beauty,Fragrance,638.6,1281.38
P08530,Office,Supplies,111.29,234.69
P08531,Baby,Feeding,779.68,1031.08
P08532,Home,Furniture,604.95,806.47
P08533,Sports,Outdoor,451.1,1066.7
P08534,Toys,STEM Toys,412.87,973.6
