order_id,customer_id,order_date,sales_channel,order_status
O0072021,C02593,2023-12-23,Store,Returned
O0072022,C01745,2023-02-22,Online,Completed
O0072023,C04792,2023-11-23,Store,Returned
O0072024,C04055,2021-09-24,Online,Completed
O0072025,C08875,2020-11-28,Delivery,Completed
O0072026,C09383,2023-03-25,Pickup,Returned
O0072027,C03112,2021-03-10,Online,Returned
O0072028,C08727,2023-12-12,Online,Completed
O0072029,C08043,2023-05-06,Online,Completed
O0072030,C01331,2020-02-25,Pickup,Cancelled
O0072031,C05594,2021-09-08,Online,Completed
O0072032,C01509,2024-11-21,Online,Completed
O0072033,C09003,2020-01-29,Delivery,Completed
O0072034,C05567,2022-10-25,Online,Completed
O0072035,C06338,2023-09-17,Store,Returned
O0072036,C00155,2023-12-22,Online,Completed
O0072037,C08466,2023-11-11,Online,Completed
O0072038,C05880,2020-04-12,Online,Completed
O0072039,C05915,2023-02-03,Online,Completed
O0072040,C07024,2020-09-09,Online,Completed
O0072041,C02656,2022-02-26,Store,Completed
O0072042,C06392,2021-04-17,Online,Completed
O0072043,C01562,2021-10-06,Online,Completed
O0072044,C02657,2022-11-28,Pickup,Completed
O0072045,C06466,2020-03-31,Pickup,Completed
O0072046,C01643,2021-02-14,Store,Completed
O0072047,C06959,2020-11-18,Online,Completed
O0072048,C07149,2024-05-01,Store,Completed
O0072049,C08585,2023-11-13,Online,Completed
O0072050,C00548,2021-09-16,Delivery,Completed
O0072051,C00685,2024-11-18,Online,Completed
O0072052,C08566,2022-06-08,Online,Completed
O0072053,C01621,2020-10-20,Pickup,Completed
O0072054,C08304,2024-11-16,Store,Cancelled
O0072055,C04830,2024-07-21,Online,Completed
O0072056,C01815,2022-11-27,Online,Completed
O0072057,C08617,2020-05-16,Online,Completed
O0072058,C04800,2021-02-10,Online,Completed
O0072059,C04961,2021-06-13,Store,Completed
O0072060,C03327,2024-12-20,Online,Completed
O0072061,C07944,2022-12-11,Store,Completed
O0072062,C07052,2020-04-05,Online,Completed
O0072063,C01047,2024-02-01,Store,Completed
O0072064,C07230,2024-11-16,Online,Completed
O0072065,C04002,2023-05-19,Store,Completed
O0072066,C08026,2024-03-14,Online,Cancelled
O0072067,C07376,2023-04-10,Pickup,Completed
O0072068,C04164,2020-11-15,Store,Completed
O0072069,C09481,2023-07-25,Online,Completed
O0072070,C04261,2024-05-10,Online,Completed
O0072071,C09012,2021-12-23,Pickup,Completed
O0072072,C08581,2024-01-01,Pickup,Completed
O0072073,C09690,2021-12-16,Online,Returned
O0072074,C03412,2024-06-02,Store,Completed
O0072075,C08011,2024-05-25,Online,Completed
O0072076,C03234,2022-12-31,Store,Completed
O0072077,C09307,2024-04-05,Delivery,Completed
O0072078,C09287,2024-12-29,Pickup,Cancelled
O0072079,C04777,2021-10-13,Online,Completed
O0072080,C00806,2024-09-21,Store,Completed
O0072081,C09974,2020-04-12,Online,Completed
O0072082,C01803,2022-01-07,Pickup,Completed
O0072083,C00552,2020-04-20,Online,Completed
O0072084,C01429,2020-02-03,Delivery,Completed
O0072085,C09752,2024-12-04,Online,Completed
O0072086,C07795,2023-09-16,Store,Completed
O0072087,C01024,2022-10-21,Store,Completed
O0072088,C05167,2021-07-10,Online,Completed
O0072089,C07130,2022-08-22,Online,Completed
O0072090,C02676,2022-06-09,Delivery,Completed
O0072091,C01286,2023-11-19,Online,Completed
O0072092,C06628,2020-04-23,Store,Completed
O0072093,C06464,2020-11-23,Delivery,Completed
O0072094,C03572,2021-10-29,Pickup,Returned
O0072095,C01541,2020-12-19,Online,Completed
O0072096,C05675,2021-07-27,Online,Completed
O0072097,C00127,2020-09-13,Delivery,Completed
O0072098,C06302,2023-03-10,Pickup,Completed
O0072099,C09140,2020-07-02,Delivery,Completed
O0072100,C07077,2022-11-27,Store,Completed
O0072101,C00408,2020-11-13,Online,Completed
O0072102,C04354,2024-05-21,Store,Completed
O0072103,C02290,2020-12-29,Pickup,Completed
O0072104,C08364,2020-01-01,Store,Completed
O0072105,C07707,2022-06-30,Online,Completed
O0072106,C01503,2022-11-20,Store,Completed
O0072107,C05898,2023-11-04,Online,Returned
O0072108,C09953,2022-10-27,Online,Completed
O0072109,C07568,2020-07-19,Online,Completed
O0072110,C04218,2023-12-13,Delivery,Completed
O0072111,C09802,2023-11-01,Online,Cancelled
O0072112,C04377,2024-04-22,Store,Completed
O0072113,C09074,2023-03-11,Online,Completed
O0072114,C08445,2022-11-10,Online,Completed
O0072115,C02084,2020-06-10,Online,Completed
O0072116,C02413,2024-06-29,Store,Completed
O0072117,C08455,2020-11-11,Online,Returned
O0072118,C02883,2023-10-13,Store,Completed
O0072119,C04081,2022-01-15,Store,Completed
O0072120,C05567,2021-03-23,Delivery,Completed
O0072121,C00812,2022-08-13,Online,Completed
O0072122,C01803,2024-11-29,Online,Completed
O0072123,C06247,2020-05-10,Store,Completed
O0072124,C00305,2022-12-03,Pickup,Returned
O0072125,C08985,2024-07-17,Online,Completed
O0072126,C02624,2021-12-09,Online,Completed
O0072127,C07882,2022-09-29,Online,Completed
O0072128,C05543,2021-12-08,Online,Completed
O0072129,C03661,2022-08-14,Online,Completed
O0072130,C09491,2020-10-10,Online,Completed
O0072131,C07272,2023-04-25,Delivery,Completed
O0072132,C09967,2020-08-09,Online,Completed
O0072133,C04502,2023-07-20,Online,Completed
O0072134,C08653,2024-11-05,Online,Completed
O0072135,C00063,2023-05-17,Online,Completed
O0072136,C06749,2024-08-16,Store,Cancelled
O0072137,C04390,2020-09-02,Online,Completed
O0072138,C05103,2021-08-21,Pickup,Returned
O0072139,C06501,2024-05-17,Online,Completed
O0072140,C06187,2022-12-18,Delivery,Completed
O0072141,C03456,2022-11-11,Store,Completed
O0072142,C01622,2021-10-04,Store,Completed
O0072143,C04226,2020-07-21,Delivery,Completed
O0072144,C05478,2023-06-06,Delivery,Completed
O0072145,C05952,2022-12-29,Store,Completed
O0072146,C01558,2021-07-04,Delivery,Completed
O0072147,C00493,2023-03-12,Pickup,Completed
O0072148,C05619,2020-12-10,Online,Completed
O0072149,C05425,2022-03-31,Online,Completed
O0072150,C05283,2020-07-14,Online,Returned
O0072151,C03216,2022-06-08,Online,Completed
O0072152,C01745,2023-06-30,Store,Completed
O0072153,C05992,2023-09-13,Online,Completed
O0072154,C02511,2022-11-28,Online,Completed
O0072155,C04502,2020-10-28,Delivery,Completed
O0072156,C03297,2021-06-26,Store,Completed
O0072157,C02553,2024-01-03,Online,Completed
O0072158,C03387,2024-12-21,Delivery,Cancelled
O0072159,C04025,2024-07-18,Online,Completed
O0072160,C02279,2022-10-14,Online,Cancelled
O0072161,C07125,2020-06-13,Store,Completed
O0072162,C07838,2023-11-09,Store,Completed
O0072163,C05005,2021-12-29,Store,Returned
O0072164,C09192,2020-02-26,Online,Completed
O0072165,C03623,2020-07-18,Store,Completed
O0072166,C03946,2023-12-06,Store,Completed
O0072167,C07237,2020-05-27,Online,Completed
O0072168,C07138,2021-05-07,Online,Completed
O0072169,C05280,2020-05-03,Store,Completed
O0072170,C03517,2022-10-06,Delivery,Completed
O0072171,C05709,2020-04-04,Store,Returned
O0072172,C04462,2023-03-30,Store,Completed
O0072173,C03339,2024-05-04,Delivery,Completed
O0072174,C05862,2024-03-02,Delivery,Returned
O0072175,C07439,2022-11-29,Online,Completed
O0072176,C04365,2022-02-10,Online,Completed
O0072177,C01026,2021-09-03,Store,Completed
O0072178,C07996,2022-12-26,Delivery,Completed
O0072179,C07982,2024-12-25,Online,Completed
O0072180,C00900,2021-12-22,Online,Completed
O0072181,C03449,2022-03-14,Pickup,Completed
O0072182,C04172,2021-08-30,Online,Completed
O0072183,C05623,2022-09-07,Online,Completed
O0072184,C08727,2023-02-10,Store,Completed
O0072185,C05800,2023-11-04,Online,Completed
O0072186,C08554,2020-08-14,Store,Completed
O0072187,C00965,2021-08-22,Pickup,Completed
O0072188,C09274,2021-11-19,Pickup,Completed
O0072189,C09334,2023-05-13,Online,Completed
O0072190,C05859,2023-03-11,Online,Completed
O0072191,C03015,2021-03-08,Online,Completed
O0072192,C00283,2020-11-03,Pickup,Completed
O0072193,C03096,2023-10-26,Online,Completed
O0072194,C03832,2024-04-26,Online,Completed
O0072195,C08363,2020-06-09,Online,Completed
O0072196,C06184,2022-03-25,Online,Completed
O0072197,C01288,2023-12-22,Delivery,Completed
O0072198,C06993,2024-05-10,Online,Completed
O0072199,C00351,2024-05-25,Store,Completed
O0072200,C00494,2024-03-02,Online,Completed
O0072201,C07517,2020-10-16,Delivery,Completed
O0072202,C09308,2021-03-06,Online,Completed
O0072203,C06874,2021-01-10,Store,Completed
O0072204,C09358,2024-06-21,Store,Completed
O0072205,C01110,2022-12-03,Online,Completed
O0072206,C01305,2024-08-11,Online,Completed
O0072207,C06860,2022-11-26,Online,Completed
O0072208,C01852,2023-08-31,Online,Completed
O0072209,C08574,2023-06-28,Store,Completed
O0072210,C07604,2024-01-27,Online,Completed
O0072211,C03525,2021-03-28,Online,Cancelled
O0072212,C09411,2022-03-16,Pickup,Completed
O0072213,C02201,2022-10-08,Online,Returned
O0072214,C02162,2020-10-11,Online,Completed
O0072215,C08365,2020-05-08,Online,Completed
O0072216,C04651,2023-11-17,Store,Completed
O0072217,C09985,2020-01-09,Store,Completed
O0072218,C06158,2023-09-08,Online,Completed
O0072219,C08656,2021-07-10,Online,Cancelled
O0072220,C03384,2021-05-15,Store,Completed
O0072221,C09922,2024-12-29,Online,Completed
O0072222,C03967,2022-01-17,Store,Completed
O0072223,C06378,2022-05-08,Online,Returned
O0072224,C08788,2020-12-27,Online,Completed
O0072225,C06961,2023-07-17,Store,Completed
O0072226,C06380,2020-08-11,Online,Returned
O0072227,C03684,2020-10-09,Online,Completed
O0072228,C08471,2023-08-26,Online,Completed
O0072229,C08109,2023-12-29,Online,Completed
O0072230,C07524,2020-12-21,Store,Completed
O0072231,C08339,2021-10-14,Store,Completed
O0072232,C09621,2023-10-08,Store,Completed
O0072233,C09293,2022-08-23,Online,Completed
O0072234,C08199,2021-02-20,Online,Completed
O0072235,C07405,2021-09-29,Online,Completed
O0072236,C03757,2024-08-10,Store,Completed
O0072237,C02406,2024-05-14,Online,Completed
O0072238,C03273,2021-12-25,Online,Completed
O0072239,C05541,2023-12-26,Online,Completed
O0072240,C01415,2020-07-25,Store,Completed
O0072241,C09815,2022-12-05,Online,Completed
O0072242,C04744,2020-12-26,Store,Completed
O0072243,C09669,2023-12-07,Store,Completed
O0072244,C01829,2021-09-12,Pickup,Completed
O0072245,C09786,2023-07-13,Online,Completed
O0072246,C04043,2021-11-12,Online,Completed
O0072247,C05128,2021-11-29,Online,Completed
O0072248,C07203,2023-04-14,Store,Completed
O0072249,C09432,2021-12-09,Online,Completed
O0072250,C05713,2023-01-03,Store,Completed
O0072251,C02708,2024-11-17,Online,Completed
O0072252,C00809,2022-10-24,Online,Cancelled
O0072253,C08196,2023-06-08,Online,Completed
O0072254,C01724,2024-12-04,Delivery,Returned
O0072255,C08455,2024-07-05,Online,Completed
O0072256,C02566,2022-12-17,Online,Completed
O0072257,C01626,2020-02-16,Online,Completed
O0072258,C05788,2020-05-03,Store,Completed
O0072259,C01644,2024-08-28,Store,Completed
O0072260,C04571,2023-12-06,Store,Completed
O0072261,C05780,2021-01-23,Online,Returned
O0072262,C03760,2024-01-06,Store,Completed
O0072263,C07922,2022-10-25,Store,Completed
O0072264,C09890,2021-09-11,Online,Completed
O0072265,C06207,2021-04-24,Online,Completed
O0072266,C05482,2023-11-21,Online,Completed
O0072267,C01290,2020-03-13,Online,Completed
O0072268,C06388,2024-04-29,Store,Completed
O0072269,C08046,2024-09-11,Store,Completed
O0072270,C01134,2022-09-28,Online,Returned
O0072271,C03698,2022-01-15,Store,Completed
O0072272,C02563,2022-04-08,Online,Cancelled
O0072273,C05839,2020-08-29,Store,Completed
O0072274,C04251,2021-05-25,Online,Completed
O0072275,C02710,2021-07-18,Pickup,Completed
O0072276,C03188,2024-08-09,Online,Completed
O0072277,C08246,2020-09-22,Online,Completed
O0072278,C02319,2024-11-11,Online,Completed
O0072279,C04118,2020-07-17,Online,Completed
O0072280,C09890,2023-07-11,Online,Completed
O0072281,C06017,2021-07-12,Online,Cancelled
O0072282,C06919,2023-04-06,Delivery,Completed
O0072283,C01209,2024-09-19,Online,Completed
O0072284,C02710,2024-12-26,Pickup,Completed
O0072285,C04306,2024-04-20,Store,Completed
O0072286,C05447,2022-12-02,Store,Completed
O0072287,C06350,2022-02-02,Online,Cancelled
O0072288,C09719,2022-11-01,Delivery,Completed
O0072289,C05187,2020-11-27,Online,Returned
O0072290,C00510,2024-10-15,Online,Completed
O0072291,C02069,2020-10-07,Online,Completed
O0072292,C04257,2021-11-28,Online,Completed
O0072293,C07426,2024-03-02,Delivery,Completed
O0072294,C02612,2024-09-26,Pickup,Returned
O0072295,C08357,2022-05-09,Online,Completed
O0072296,C04977,2022-07-19,Online,Completed
O0072297,C05645,2024-12-01,Store,Completed
O0072298,C00854,2020-12-03,Online,Completed
O0072299,C00300,2024-11-23,Store,Completed
O0072300,C02219,2022-11-03,Store,Completed
O0072301,C06440,2022-12-23,Online,Completed
O0072302,C05505,2020-06-30,Store,Completed
O0072303,C04806,2020-01-05,Online,Completed
O0072304,C07974,2023-11-15,Online,Completed
O0072305,C07866,2023-03-13,Pickup,Completed
O0072306,C06534,2022-04-23,Online,Completed
O0072307,C02747,2023-09-13,Online,Completed
O0072308,C05651,2023-11-24,Store,Completed
O0072309,C03894,2023-01-13,Online,Completed
O0072310,C09174,2023-08-18,Pickup,Completed
O0072311,C08592,2021-11-26,Store,Completed
O0072312,C09659,2023-10-04,Delivery,Completed
O0072313,C07636,2024-01-28,Online,Completed
O0072314,C06451,2022-11-09,Online,Completed
O0072315,C09871,2021-01-23,Online,Completed
O0072316,C09036,2023-02-24,Store,Completed
O0072317,C05141,2023-08-09,Online,Completed
O0072318,C04368,2024-07-09,Online,Completed
O0072319,C04245,2021-11-29,Online,Completed
O0072320,C02186,2024-02-10,Online,Completed
O0072321,C07914,2022-12-25,Store,Completed
O0072322,C03275,2021-11-19,Online,Completed
O0072323,C06036,2023-05-06,Online,Cancelled
O0072324,C03614,2024-11-17,Online,Completed
O0072325,C07396,2020-07-03,Delivery,Completed
O0072326,C05297,2022-12-13,Online,Completed
O0072327,C03350,2020-01-30,Online,Cancelled
O0072328,C03663,2023-08-29,Online,Completed
O0072329,C05935,2024-07-17,Online,Completed
O0072330,C00570,2024-10-27,Online,Completed
O0072331,C08305,2020-11-10,Delivery,Completed
O0072332,C02122,2024-02-10,Online,Completed
O0072333,C04920,2024-04-26,Online,Completed
O0072334,C02532,2023-02-13,Pickup,Completed
O0072335,C02611,2022-08-06,Delivery,Completed
O0072336,C03123,2020-06-21,Pickup,Completed
O0072337,C03074,2020-03-19,Online,Completed
O0072338,C02452,2021-04-17,Delivery,Completed
O0072339,C00182,2021-10-31,Online,Returned
O0072340,C09749,2024-12-03,Online,Completed
O0072341,C00613,2022-01-21,Online,Completed
O0072342,C04630,2020-09-15,Online,Completed
O0072343,C03205,2020-01-30,Pickup,Completed
O0072344,C02086,2020-12-04,Online,Completed
O0072345,C00089,2024-05-20,Store,Completed
O0072346,C05305,2024-10-15,Store,Cancelled
O0072347,C06630,2023-12-23,Online,Returned
O0072348,C07091,2022-11-10,Online,Completed
O0072349,C08513,2020-10-07,Online,Completed
O0072350,C08174,2021-08-02,Pickup,Completed
O0072351,C07738,2021-12-11,Online,Cancelled
O0072352,C01904,2022-10-01,Online,Completed
O0072353,C06394,2021-07-31,Store,Completed
O0072354,C06835,2020-11-16,Online,Completed
O0072355,C04621,2023-05-08,Online,Completed
O0072356,C07098,2020-07-27,Store,Completed
O0072357,C01667,2023-12-27,Online,Completed
O0072358,C05680,2024-05-25,Delivery,Completed
O0072359,C08314,2020-09-27,Store,Completed
O0072360,C07517,2023-05-03,Online,Completed
O0072361,C01231,2023-10-31,Store,Completed
O0072362,C03006,2024-10-29,Pickup,Completed
O0072363,C01704,2022-08-02,Online,Completed
O0072364,C07044,2024-12-27,Online,Completed
O0072365,C06195,2023-07-18,Pickup,Completed
O0072366,C00308,2020-09-04,Store,Completed
O0072367,C03762,2023-04-23,Online,Completed
O0072368,C07375,2024-08-21,Store,Completed
O0072369,C05586,2022-11-26,Store,Completed
O0072370,C05504,2022-03-19,Online,Completed
O0072371,C01177,2022-07-26,Online,Completed
O0072372,C01714,2021-01-24,Online,Completed
O0072373,C09299,2023-06-18,Online,Completed
O0072374,C00383,2023-11-18,Store,Completed
O0072375,C01689,2023-01-02,Online,Completed
O0072376,C02501,2023-11-14,Pickup,Completed
O0072377,C05822,2022-12-15,Store,Completed
O0072378,C05017,2022-12-22,Delivery,Completed
O0072379,C00124,2022-12-05,Store,Returned
O0072380,C04394,2021-07-02,Store,Completed
O0072381,C05127,2023-09-06,Online,Completed
O0072382,C03800,2023-07-24,Online,Completed
O0072383,C07813,2024-12-29,Store,Completed
O0072384,C08626,2021-12-31,Store,Completed
O0072385,C00576,2022-02-21,Online,Returned
O0072386,C09442,2022-12-23,Pickup,Completed
O0072387,C07795,2021-10-14,Online,Completed
O0072388,C02502,2023-08-25,Online,Completed
O0072389,C08667,2022-04-19,Store,Completed
O0072390,C06473,2023-11-12,Online,Completed
O0072391,C08165,2022-05-29,Online,Cancelled
O0072392,C08548,2020-10-30,Store,Completed
O0072393,C06004,2022-10-08,Delivery,Completed
O0072394,C06258,2021-12-30,Online,Completed
O0072395,C05663,2022-03-01,Store,Returned
O0072396,C05130,2022-10-23,Online,Completed
O0072397,C04996,2020-06-28,Online,Completed
O0072398,C04798,2020-03-29,Online,Completed
O0072399,C07566,2021-11-19,Store,Completed
O0072400,C03485,2021-07-11,Online,Completed
O0072401,C09688,2021-03-21,Online,Completed
O0072402,C02431,2020-10-06,Online,Completed
O0072403,C01051,2024-10-23,Delivery,Completed
O0072404,C00963,2022-08-17,Pickup,Completed
O0072405,C07270,2020-12-20,Online,Completed
O0072406,C04557,2020-06-01,Online,Completed
O0072407,C09192,2021-05-28,Online,Completed
O0072408,C07261,2024-11-15,Online,Completed
O0072409,C02021,2024-01-07,Store,Completed
O0072410,C06587,2023-06-13,Store,Completed
O0072411,C09350,2020-06-26,Store,Completed
O0072412,C00399,2024-12-29,Store,Completed
O0072413,C01338,2022-07-15,Online,Completed
O0072414,C05244,2022-05-10,Online,Returned
O0072415,C02330,2021-03-14,Online,Completed
O0072416,C08158,2023-07-05,Delivery,Completed
O0072417,C08225,2021-12-27,Store,Completed
O0072418,C01983,2021-12-26,Store,Completed
O0072419,C09236,2024-09-17,Online,Completed
O0072420,C07162,2024-05-04,Online,Completed
O0072421,C08156,2023-10-30,Online,Cancelled
O0072422,C01049,2022-12-14,Online,Completed
O0072423,C04137,2024-12-26,Online,Completed
O0072424,C02284,2022-11-17,Store,Cancelled
O0072425,C04173,2023-12-18,Store,Completed
O0072426,C07986,2024-09-13,Store,Completed
O0072427,C01666,2021-10-03,Pickup,Completed
O0072428,C01751,2022-04-17,Delivery,Completed
O0072429,C01328,2020-11-02,Pickup,Completed
O0072430,C04625,2020-11-18,Store,Completed
O0072431,C08902,2020-11-23,Pickup,Completed
O0072432,C06030,2023-11-16,Online,Cancelled
O0072433,C09296,2024-09-23,Online,Completed
O0072434,C04104,2024-11-27,Online,Completed
O0072435,C09888,2020-12-09,Store,Completed
O0072436,C08464,2024-05-29,Delivery,Cancelled
O0072437,C03473,2021-12-04,Online,Completed
O0072438,C06233,2023-12-12,Online,Completed
O0072439,C03133,2022-06-20,Online,Completed
O0072440,C02340,2020-12-22,Store,Completed
O0072441,C07358,2022-08-30,Online,Completed
O0072442,C05400,2022-04-21,Online,Completed
O0072443,C06341,2021-12-29,Online,Completed
O0072444,C06744,2022-04-05,Store,Completed
O0072445,C01553,2023-03-19,Store,Completed
O0072446,C06214,2022-01-02,Delivery,Completed
O0072447,C01508,2020-08-20,Online,Completed
O0072448,C07976,2024-01-08,Pickup,Completed
O0072449,C01178,2023-09-15,Online,Completed
O0072450,C07577,2020-06-20,Delivery,Completed
O0072451,C05492,2020-04-19,Online,Completed
O0072452,C09320,2020-12-11,Online,Completed
O0072453,C01333,2020-12-05,Delivery,Completed
